0.14,0.544645,0.000471316,0,9.5038e-06,0.001898,1.03713
0.14,1.95405,0.0246924,0,4.00135e-10,0.002088,0.753545
0.15,0.99858,0.00280872,0,6.73328e-12,0.001368,0.690972
0.15,2.5376,0.00330991,0,5.35806e-10,0.00805,1.63482
0.15,1.21208,0.0203482,0.0791294,6.46565e-06,0.001621,3.15665
0.15,0.633656,0.00117259,0,6.50847e-06,0.001015,1.79716
0.15,1.26795,0.00229515,0,1.99165e-09,0.00316,4.12407
0.15,0.150658,0.000461084,0.0791294,1.75719e-05,0.00307,4.54144
0.15,1.10924,0.000704294,0,4.19374e-09,0.001586,5.66605
0.15,1.97833,0.0137548,0,7.68548e-06,0.001638,3.82652
0.15,0.681849,0.000938157,0,2.03489e-05,0.003394,2.39812
0.15,2.09816,0.0225157,0,6.08319e-06,0.002173,1.59771
0.16,0.715458,0.00110371,0,3.03253e-09,0.001497,2.17825
0.16,0.45284,5.74055e-05,0,1.88563e-10,0.00115,1.69348
0.16,0.834156,0.00211307,0,1.39417e-05,0.000791,3.22734
0.16,1.07374,0.00367917,0,2.4917e-09,0.001386,1.90321
0.16,1.3176,0.00848886,0,2.52776e-09,0.001374,2.26932
0.16,1.04193,0.00970228,0,5.40701e-06,0.001324,1.12097
0.16,1.69327,0.0307909,0,5.89297e-09,0.002093,2.14652
0.16,0.908275,0.00153917,0,1.32799e-09,0.000881,2.96715
0.16,1.06238,0.00948798,0,5.15809e-09,0.000713,2.11572
0.16,0.213062,0.000337802,0,7.26361e-06,0.00106,0.394597
0.17,2.06753,0.0160363,0,2.91295e-09,0.001631,2.26177
0.17,1.31611,0.00554333,0,5.81359e-09,0.001747,2.52479
0.17,1.22876,0.0113878,0,6.03e-06,0.001237,3.44363
0.17,0.125115,0.000109005,0,6.82337e-06,0.001347,2.14223
0.17,0.473953,0.000749939,0,9.61994e-06,0.001124,3.20128
0.17,1.00015,0.00300907,0,1.58096e-09,0.002408,1.95667
0.17,0.93962,0.00217348,0,1.29762e-09,0.000894,2.24179
0.17,1.83077,0.00407177,0,5.61171e-09,0.001721,2.32023
0.17,1.74809,0.0130489,0,8.1364e-06,0.000697,2.40415
0.17,2.47069,0.0725682,0,4.79126e-06,0.001972,1.23223
0.18,1.02259,0.000851897,0,6.84611e-10,0.000438,2.18317
0.18,1.36315,0.0187324,0,2.40625e-08,0.001248,4.82802
0.18,2.52925,0.00653862,0,3.16322e-07,0.002945,30.7203
0.18,0.964286,0.00133298,0,1.19903e-09,0.000733,2.70254
0.18,2.73953,0.0195379,0,2.97752e-09,0.002529,3.37098
0.18,0.988338,0.000930516,0,3.25802e-10,0.002459,1.76013
0.18,1.2082,0.00214735,0,1.37626e-09,0.001083,2.46552
0.18,2.42237,0.00867933,1.56248,0.00353299,0.002149,3.74456
0.18,1.87784,0.0324809,0,4.42306e-09,0.000895,2.11303
0.18,1.10995,0.00708987,0,2.38607e-09,0.001188,1.61417
0.19,1.41195,0.00253844,0.137056,3.19223e-05,0.003537,1.91322
0.19,0.503578,0.00252073,0.125115,8.78732e-06,0.001645,1.34681
0.19,1.95905,0.0182066,0,7.39673e-06,0.000788,6.26922
0.19,0.45024,0.00107508,0,2.73639e-09,0.002448,2.02915
0.19,3.08642,0.000979272,0,1.60129e-09,0.005688,2.51531
0.19,1.0306,0.00163627,0,1.07257e-05,0.002708,4.40738
0.19,0.479698,0.00250645,0,5.87914e-09,0.000977,1.99278
0.19,1.16062,0.00229593,0,6.83561e-09,0.002604,4.89506
0.19,1.50168,0.000268994,0,6.57799e-10,0.000552,1.92238
0.19,0.859573,0.000164931,0,1.87877e-05,0.003116,3.39711
